"","X1","X2","X3","X4","X5","X6","X7","X8","X9","n11","n12","n21","n22","pi_1","pi_2","phi","z_significant","index"
"403",0,0,NA,NA,NA,0,NA,0,1,18,74,3,100,0.195652173913043,0.029126213592233,0.16652596032081,3.51341070224749,"399 447 511 479 495 475 507 431 395 459"
"404",NA,0,0,0,0,NA,0,NA,NA,8,90,1,95,0.0816326530612245,0.0104166666666667,0.0712159863945578,2.01650690579565,"245 246 253 509 510 255 511 256 512 503 504"
"405",1,1,NA,1,1,NA,1,NA,NA,77,2,73,14,0.974683544303797,0.839080459770115,0.135603084533683,2.69328890149947,"75 4 12 1 2 9 65 66 68"
"406",NA,NA,0,NA,0,NA,0,0,1,8,64,0,62,0.111111111111111,0,0.111111111111111,2.34108580870007,"87 343 255 511 479 503 375"
"407",0,NA,0,NA,0,NA,0,NA,0,16,50,8,80,0.242424242424242,0.0909090909090909,0.151515151515152,2.34091316921666,"342 470 384 512 504 510 480"
"408",NA,0,NA,NA,0,0,NA,0,0,10,67,1,71,0.12987012987013,0.0138888888888889,0.115981240981241,2.39208223995789,"156 220 416 480 448 512 256 508"
"409",NA,0,NA,NA,0,0,NA,0,0,10,57,1,62,0.149253731343284,0.0158730158730159,0.133380715470268,2.41559164917565,"156 220 256 512 448 480 508"
"410",NA,NA,1,NA,NA,1,1,1,1,69,1,58,12,0.985714285714286,0.828571428571429,0.157142857142857,2.91199403624232,"305 433 1 33 49 129 385 417"
"411",NA,0,NA,0,NA,0,NA,0,1,16,79,3,87,0.168421052631579,0.0333333333333333,0.135087719298246,2.7829211477818,"171 235 191 447 255 511 507 431 495"
"412",NA,0,NA,0,NA,0,NA,0,1,16,56,3,59,0.222222222222222,0.0483870967741935,0.173835125448029,2.62791201626885,"171 235 255 511 495 507 447"
"413",NA,NA,NA,0,0,0,0,1,NA,4,41,0,68,0.0888888888888889,0,0.0888888888888889,1.98327317749022,"317 253 509 381 510 446"
"414",NA,NA,0,NA,0,0,NA,0,1,9,59,0,67,0.132352941176471,0,0.132352941176471,2.73733515144625,"91 219 379 507 475 479 511 255"
"415",NA,NA,0,0,0,NA,0,0,NA,10,99,0,105,0.0917431192660551,0,0.0917431192660551,2.85493087393223,"119 120 375 503 511 255 128 384 256 512 504"
"416",NA,0,0,NA,0,NA,NA,0,1,13,70,2,77,0.156626506024096,0.0253164556962025,0.131310050327894,2.61092995697557,"211 215 475 507 479 511 255 499 503"
"417",NA,0,0,NA,0,NA,NA,0,1,13,55,2,60,0.191176470588235,0.032258064516129,0.158918406072106,2.55789197860251,"211 215 255 511 479 503 507"
"418",0,NA,NA,0,NA,0,0,NA,1,11,55,0,68,0.166666666666667,0,0.166666666666667,3.19907328183884,"303 317 381 509 511 495 447"
"419",0,NA,NA,0,NA,0,0,NA,1,11,69,0,83,0.1375,0,0.1375,3.18605948155339,"317 431 495 447 511 509 381 303"
"420",0,NA,0,NA,0,NA,NA,0,0,13,58,5,85,0.183098591549296,0.0555555555555556,0.12754303599374,2.29800007104445,"344 340 372 384 512 480 508 504"
"421",0,NA,0,NA,0,1,NA,0,NA,13,54,5,73,0.194029850746269,0.0641025641025641,0.129927286643705,2.11296347868019,"344 340 372 375 503 499 504 472"
"422",0,NA,0,NA,NA,0,0,NA,0,7,55,0,92,0.112903225806452,0,0.112903225806452,2.9043300845172,"350 336 480 512 496 510 384"
"423",0,NA,0,NA,NA,0,0,NA,0,7,68,0,99,0.0933333333333333,0,0.0933333333333333,2.71326219543798,"336 368 496 384 512 510 480 350"
"424",NA,0,0,NA,0,NA,0,NA,0,13,59,1,74,0.180555555555556,0.0133333333333333,0.167222222222222,3.17167252076052,"214 216 472 504 480 512 256 510"
"425",NA,0,0,NA,0,NA,0,NA,0,13,50,1,66,0.206349206349206,0.0149253731343284,0.191423833214878,3.23563706249545,"214 216 256 512 480 504 510"
"426",NA,0,NA,NA,NA,1,1,0,0,73,23,58,43,0.760416666666667,0.574257425742574,0.186159240924092,2.61598642914926,"148 132 196 164 228 388 404 500 420 436"
"427",0,NA,NA,0,NA,0,NA,0,1,7,63,0,70,0.1,0,0.1,2.32670020298844,"303 431 495 447 511 507 379"
"428",0,NA,NA,0,NA,0,NA,0,1,7,49,0,55,0.125,0,0.125,2.31833323088452,"303 379 507 511 447 495"
"429",0,0,NA,NA,NA,NA,0,0,0,13,74,4,90,0.149425287356322,0.0425531914893617,0.10687209586696,2.20753882481501,"392 456 472 504 480 512 496 416 448 432"
"430",NA,0,0,0,NA,NA,NA,0,1,12,49,3,51,0.19672131147541,0.0555555555555556,0.141165755919854,1.96593478143742,"227 255 511 495 503 507"
"431",NA,0,NA,NA,0,0,0,NA,1,9,76,0,73,0.105882352941176,0,0.105882352941176,2.51866901848414,"157 191 447 255 511 253 509 479"
"432",NA,0,NA,NA,0,0,0,NA,1,9,58,0,49,0.134328358208955,0,0.134328358208955,2.31995298429774,"157 255 511 479 447 509"
"433",NA,0,NA,NA,NA,0,0,0,1,9,57,1,67,0.136363636363636,0.0147058823529412,0.121657754010695,2.35044799107017,"175 399 447 511 479 495 255"
"434",NA,0,NA,NA,NA,0,0,0,1,9,66,1,80,0.12,0.0123456790123457,0.107654320987654,2.41565669338049,"399 447 511 479 495 191 255 175"
"435",0,NA,0,NA,0,0,NA,NA,0,7,54,0,89,0.114754098360656,0,0.114754098360656,2.87905014039747,"346 350 384 512 480 508 510"
"436",0,NA,0,NA,NA,NA,0,0,1,9,54,1,58,0.142857142857143,0.0169491525423729,0.12590799031477,2.20327665401862,"327 479 511 495 503 375"
"437",0,NA,NA,NA,0,NA,0,0,1,7,77,0,69,0.0833333333333333,0,0.0833333333333333,2.06593488459959,"279 311 439 375 503 447 511 479"
"438",0,NA,NA,NA,0,NA,0,0,1,7,69,0,66,0.0921052631578947,0,0.0921052631578947,2.14006153626156,"279 439 503 447 511 479 375"
"439",0,NA,NA,NA,0,NA,0,0,1,7,54,0,52,0.114754098360656,0,0.114754098360656,2.1306680811013,"279 447 511 479 503 375"
"440",NA,0,0,NA,0,NA,0,NA,1,11,64,0,56,0.146666666666667,0,0.146666666666667,2.67597073962901,"213 253 509 255 511 479 503"
"441",NA,0,0,NA,0,NA,0,NA,1,11,55,0,45,0.166666666666667,0,0.166666666666667,2.56180342275896,"213 255 511 479 503 509"
"442",0,0,NA,1,0,NA,NA,0,NA,9,46,0,50,0.163636363636364,0,0.163636363636364,2.64246086665786,"403 416 480 472 479 475"
"443",0,0,NA,NA,0,1,NA,0,NA,9,53,0,54,0.145161290322581,0,0.145161290322581,2.56724250963537,"403 439 503 499 504 472"
"444",0,0,NA,NA,0,NA,NA,0,1,9,76,0,80,0.105882352941176,0,0.105882352941176,2.65023357098374,"403 475 507 479 511 447 439 503 499"
"445",0,0,NA,NA,0,NA,NA,0,1,9,46,0,49,0.163636363636364,0,0.163636363636364,2.61338761637149,"403 447 511 479 503 507"
"446",NA,0,NA,NA,0,0,0,NA,0,7,62,0,78,0.101449275362319,0,0.101449275362319,2.49445455194231,"158 416 480 448 512 446 510 256"
"447",NA,0,NA,NA,0,0,0,NA,0,7,44,0,56,0.137254901960784,0,0.137254901960784,2.47640937980104,"158 256 512 448 480 510"
"448",NA,NA,0,NA,0,NA,0,0,0,15,52,0,76,0.223880597014925,0,0.223880597014925,4.08646452755856,"88 344 256 512 480 384 504"
"449",NA,NA,0,NA,0,NA,0,0,0,15,67,0,88,0.182926829268293,0,0.182926829268293,3.93125918434887,"344 128 384 256 512 480 472 504 88"
"450",NA,NA,0,0,NA,NA,0,0,0,12,69,1,78,0.148148148148148,0.0126582278481013,0.135489920300047,2.84674341728503,"104 128 384 256 512 368 496 504"
"451",NA,NA,0,0,NA,NA,0,0,0,12,50,1,67,0.193548387096774,0.0147058823529412,0.178842504743833,3.10224426186224,"104 256 512 496 504 384"
"452",NA,NA,0,0,NA,0,0,NA,0,9,68,1,85,0.116883116883117,0.0116279069767442,0.105255209906373,2.46877525572252,"110 128 384 256 512 368 496 510"
"453",NA,NA,0,0,NA,0,0,NA,0,9,49,1,74,0.155172413793103,0.0133333333333333,0.14183908045977,2.74464360983276,"110 256 512 496 510 384"
"454",0,NA,NA,NA,0,0,NA,NA,1,9,72,0,92,0.111111111111111,0,0.111111111111111,2.94072629626107,"283 315 379 507 475 479 511 447 317 509"
"455",NA,0,1,0,NA,NA,0,NA,NA,30,86,20,119,0.258620689655172,0.143884892086331,0.114735797568842,2.13959213781945,"423 424 421 422 431 447 439 432 448 446 175 191"
"456",NA,0,NA,NA,0,NA,NA,0,1,20,109,6,129,0.155038759689922,0.0444444444444444,0.110594315245478,2.80793797416036,"179 435 443 191 447 255 511 439 503 499 507 151 479"
"457",NA,0,NA,NA,NA,0,0,0,NA,9,145,1,160,0.0584415584415584,0.0062111801242236,0.0522303783173348,2.32157898634248,"399 447 511 479 495 416 480 448 512 431 432 496 175 191 255 256"
"458",NA,0,NA,NA,NA,0,0,0,NA,9,131,1,145,0.0642857142857143,0.00684931506849315,0.0574363992172211,2.32138244090415,"399 447 511 479 495 416 480 448 512 432 496 175 191 255 256"
"459",NA,0,NA,0,NA,0,NA,NA,1,11,81,2,107,0.119565217391304,0.018348623853211,0.101216593538093,2.61893050981649,"185 191 447 255 511 253 509 507 175 495"
"460",NA,NA,NA,0,0,NA,NA,0,1,24,101,5,123,0.192,0.0390625,0.1529375,3.62041898739108,"127 383 63 319 379 507 511 255 447 179 435 443 503"
"461",0,0,NA,NA,0,NA,NA,NA,1,16,85,5,99,0.158415841584158,0.0480769230769231,0.110338918507235,2.37438159129324,"473 475 507 479 511 509 499 503 433 439 447"
"462",NA,NA,NA,NA,0,0,0,0,NA,10,145,0,164,0.0645161290322581,0,0.0645161290322581,2.98357349535958,"159 160 191 447 448 416 255 511 256 512 479 480 95 223 224 128 384"
"463",NA,NA,0,NA,0,0,NA,0,NA,10,96,1,113,0.0943396226415094,0.0087719298245614,0.085567692816948,2.60021026050581,"95 223 224 256 512 480 384 511 92 128 508"
"464",0,NA,NA,NA,0,0,0,NA,NA,11,129,0,159,0.0785714285714286,0,0.0785714285714286,3.29355311834012,"288 320 448 416 384 512 480 318 446 510 317 447 511 479 509 381"
"465",NA,NA,0,0,NA,NA,0,NA,1,21,78,6,86,0.212121212121212,0.0652173913043478,0.146903820816864,2.70394444231371,"103 111 255 511 495 503 375 229 509"
"466",NA,0,NA,NA,0,0,NA,NA,1,14,66,4,82,0.175,0.0465116279069767,0.128488372093023,2.41060043578997,"473 475 507 479 511 509 255 185 447"
"467",0,0,NA,NA,0,NA,NA,NA,1,18,86,3,99,0.173076923076923,0.0294117647058824,0.143665158371041,3.17698687771712,"433 447 511 507 509 503 403 475 479 439 499"
"468",0,NA,0,NA,0,0,NA,NA,NA,17,111,2,164,0.1328125,0.0120481927710843,0.120764307228916,3.93647372821102,"473 475 507 479 511 509 379 381 477 478 349 350 480 512 384 510"
"469",NA,NA,NA,NA,0,NA,0,0,1,13,108,1,122,0.107438016528926,0.00813008130081301,0.0993079352281126,3.05971817299125,"63 319 311 439 447 191 375 503 511 255 151 479"
"470",NA,0,NA,0,NA,NA,NA,0,1,26,108,5,128,0.194029850746269,0.037593984962406,0.156435865783863,3.79859762430366,"167 175 191 447 431 439 255 511 503 495 227 499 507"
"471",0,NA,0,NA,NA,NA,0,0,NA,11,130,2,154,0.0780141843971631,0.0128205128205128,0.0651936715766503,2.45837201778493,"336 479 511 480 512 384 368 496 495 503 472 504 375 344 456"
"472",NA,NA,0,NA,0,0,NA,NA,0,12,86,2,122,0.122448979591837,0.0161290322580645,0.106319947333772,2.958058912259,"350 126 382 128 384 256 512 480 510 92 508"
"473",1,NA,NA,NA,NA,NA,1,1,1,102,9,86,26,0.918918918918919,0.767857142857143,0.151061776061776,2.91663864453093,"73 105 201 233 1 9 33 65 129 177 241 49"
"474",0,NA,0,NA,0,NA,NA,0,NA,13,84,5,120,0.134020618556701,0.04,0.094020618556701,2.29773347864195,"340 372 379 507 475 499 508 344 384 512 480 504"
"475",NA,0,NA,NA,NA,0,0,NA,1,9,89,1,107,0.0918367346938776,0.00925925925925926,0.0825774754346183,2.42960144366642,"175 191 447 431 255 511 495 399 479 509"
"476",NA,0,0,0,NA,NA,0,NA,NA,18,102,4,117,0.15,0.0330578512396694,0.116942148760331,2.92793332810507,"245 246 253 509 510 255 511 256 512 503 504 229 495"
"477",NA,NA,NA,0,0,0,NA,NA,1,14,111,0,139,0.112,0,0.112,3.77957369168178,"127 383 63 319 253 509 381 255 511 191 447 317 379 507"
"478",0,NA,NA,0,NA,NA,NA,0,1,11,99,2,112,0.1,0.0175438596491228,0.0824561403508772,2.35284467695333,"303 311 439 447 431 375 503 511 495 419 507"
"479",NA,0,1,NA,NA,0,0,NA,NA,9,77,0,109,0.104651162790698,0,0.104651162790698,3.11446645877071,"159 160 191 447 448 416 446 175 431 432"
"480",0,NA,1,0,NA,NA,0,NA,NA,9,83,0,103,0.0978260869565217,0,0.0978260869565217,2.90832839303296,"304 320 448 432 431 447 317 311 439 446"
"481",NA,NA,NA,0,0,0,NA,NA,0,19,122,5,158,0.134751773049645,0.0306748466257669,0.104076926423879,3.14265578298773,"60 316 124 380 188 252 128 384 256 512 320 448 508 186 510"
"482",NA,NA,NA,0,0,0,NA,NA,0,19,130,5,171,0.12751677852349,0.0284090909090909,0.099107687614399,3.19131563139473,"60 316 124 380 188 252 128 384 256 512 320 448 508 186 446 510"
"483",NA,0,NA,0,NA,NA,0,NA,1,21,115,6,141,0.154411764705882,0.0408163265306122,0.11359543817527,3.04748008255669,"167 175 191 447 431 439 255 511 503 495 181 189 509 253"
"484",NA,NA,NA,0,NA,0,NA,0,0,18,151,1,175,0.106508875739645,0.00568181818181818,0.100827057557827,3.86788230548514,"60 316 124 380 188 252 128 384 256 512 320 448 508 368 496 432 304"
"485",NA,0,NA,0,0,NA,0,NA,NA,15,144,5,168,0.0943396226415094,0.0289017341040462,0.0654378885374632,2.27251723417803,"245 246 253 509 510 255 511 256 512 503 504 181 189 191 447 439 446 448"
"486",0,NA,NA,0,NA,NA,NA,0,1,11,116,2,126,0.0866141732283465,0.015625,0.0709891732283465,2.29214896922667,"303 311 439 447 431 375 503 511 495 419 499 507 379"
"487",NA,NA,NA,0,NA,0,0,NA,0,5,107,0,131,0.0446428571428571,0,0.0446428571428571,1.99030402233694,"320 448 384 512 368 496 432 304 318 446 510 128 256"
"488",0,NA,NA,0,NA,0,0,NA,NA,5,151,0,185,0.032051282051282,0,0.032051282051282,2.00093798774077,"320 448 384 512 368 496 432 304 318 446 510 431 495 447 511 509 381"
"489",0,NA,NA,0,NA,NA,0,NA,0,5,99,0,129,0.0480769230769231,0,0.0480769230769231,2.0628089246259,"320 448 384 512 368 496 432 304 318 446 510 504"
"490",0,NA,NA,0,NA,0,NA,NA,0,5,104,0,131,0.0458715596330275,0,0.0458715596330275,2.02344578555404,"320 448 384 512 368 496 432 304 318 446 510 508"
"491",NA,0,0,NA,0,0,NA,NA,NA,17,133,4,154,0.113333333333333,0.0253164556962025,0.0880168776371308,2.83698939000696,"218 222 254 256 512 480 508 510 253 509 255 511 479 475 507 473"
"492",0,NA,NA,0,NA,NA,NA,0,0,5,90,0,110,0.0526315789473684,0,0.0526315789473684,1.98203730791127,"320 448 384 512 368 496 432 304 508 504"
"493",0,NA,NA,0,NA,0,NA,0,NA,17,156,3,185,0.0982658959537572,0.0159574468085106,0.0823084491452466,3.18486485057863,"427 428 431 495 447 511 432 496 448 512 507 508 320 384 368 304 379"
"494",0,0,NA,0,NA,NA,NA,0,NA,16,155,5,175,0.0935672514619883,0.0277777777777778,0.0657894736842105,2.37250408477256,"427 428 431 495 447 511 432 496 448 512 507 508 419 439 503 499 504"
"495",NA,NA,1,NA,1,NA,1,1,NA,122,1,107,14,0.991869918699187,0.884297520661157,0.10757239803803,3.23113032728232,"10 42 1 2 9 33 129 137 393 385 258 386 417"
"496",NA,NA,NA,0,0,0,0,NA,NA,7,155,0,186,0.0432098765432099,0,0.0432098765432099,2.48118149077906,"63 64 192 191 255 256 128 447 448 511 512 384 320 253 509 510 446 381 318"
"497",NA,NA,NA,0,0,0,NA,0,NA,7,135,0,153,0.0492957746478873,0,0.0492957746478873,2.3966949250956,"63 64 192 191 255 256 128 447 448 511 512 384 320 507 508 379"
"498",0,NA,NA,0,NA,NA,0,0,NA,12,172,0,191,0.0652173913043478,0,0.0652173913043478,3.29378337585004,"303 311 439 447 431 375 503 511 495 320 448 384 512 368 496 432 304 504"
"499",NA,NA,NA,0,0,NA,NA,0,1,7,118,0,126,0.056,0,0.056,2.31079586036306,"63 319 311 439 447 191 375 503 511 255 379 507 499"
"500",0,NA,NA,0,NA,NA,0,NA,1,7,108,0,113,0.0608695652173913,0,0.0608695652173913,2.27993672084345,"303 311 439 447 431 375 503 511 495 381 509"
"501",NA,0,0,0,NA,NA,0,NA,NA,8,112,1,120,0.0666666666666667,0.00826446280991736,0.0584022038567493,2.05112894634192,"245 246 253 509 510 255 511 256 512 503 504 495 496"
"502",NA,0,0,0,0,NA,NA,NA,NA,8,117,1,126,0.064,0.0078740157480315,0.0561259842519685,2.06101165180389,"245 246 253 509 510 255 511 256 512 503 504 499 507 508"
"503",NA,NA,0,0,0,NA,0,NA,NA,8,126,1,146,0.0597014925373134,0.00680272108843537,0.0528987714488781,2.17621659488211,"245 246 253 509 510 255 511 256 512 503 504 381 375 128 384"
"504",NA,0,0,0,0,NA,NA,NA,NA,8,107,1,118,0.0695652173913043,0.00840336134453781,0.0611618560467665,2.0922111415255,"245 246 253 509 510 255 511 256 512 503 504 507 508"
"505",0,NA,NA,NA,0,NA,0,0,NA,7,150,0,155,0.0445859872611465,0,0.0445859872611465,2.27655630528142,"288 320 448 416 384 512 480 447 511 479 439 503 504 472 311 375"
"506",0,NA,NA,NA,0,0,NA,0,NA,7,119,0,136,0.0555555555555556,0,0.0555555555555556,2.40281296047018,"288 320 448 416 384 512 480 447 511 479 475 507 508 379"
"507",NA,1,NA,NA,1,1,1,NA,NA,99,0,85,6,1,0.934065934065934,0.0659340659340659,2.18099422661281,"260 292 2 66 68 258 322 98 354 65"
"508",NA,1,NA,NA,1,1,1,NA,NA,115,0,103,6,1,0.944954128440367,0.055045871559633,2.13641592438256,"260 292 2 66 68 258 322 98 354 1 65 33"
"509",0,0,NA,0,NA,0,NA,NA,NA,12,138,3,168,0.08,0.0175438596491228,0.0624561403508772,2.38022019382268,"427 428 431 495 447 511 432 496 448 512 507 508 509 446 510"
"510",NA,0,NA,0,NA,0,NA,0,NA,12,145,3,156,0.0764331210191083,0.0188679245283019,0.0575651964908064,2.14159241540528,"427 428 431 495 447 511 432 496 448 512 507 508 191 255 256"
"511",0,0,NA,NA,NA,0,NA,0,NA,12,148,3,163,0.075,0.0180722891566265,0.0569277108433735,2.18816914746108,"427 428 431 495 447 511 432 496 448 512 507 508 479 416 480 475"
"512",0,NA,NA,NA,0,NA,0,NA,0,7,98,0,123,0.0666666666666667,0,0.0666666666666667,2.52345557356882,"288 320 448 416 384 512 480 318 446 510 472 504"
"513",0,NA,NA,NA,0,0,NA,NA,0,7,94,0,117,0.0693069306930693,0,0.0693069306930693,2.50924305097532,"288 320 448 416 384 512 480 318 446 510 508"
"514",0,NA,NA,NA,0,NA,0,NA,0,7,89,0,115,0.0729166666666667,0,0.0729166666666667,2.55905904269838,"288 320 448 416 384 512 480 318 446 510 504"
"515",0,0,NA,0,NA,NA,NA,NA,1,22,116,11,145,0.159420289855072,0.0705128205128205,0.0889074693422519,2.22500580675223,"425 429 441 445 431 495 447 511 507 509 419 439 503 499"
"516",NA,NA,0,NA,0,0,0,NA,NA,7,126,1,153,0.0526315789473684,0.00649350649350649,0.0461380724538619,2.00821958887746,"350 126 382 128 384 256 512 480 510 253 509 381 255 511 479"
"517",NA,0,0,NA,NA,0,0,NA,NA,8,115,0,119,0.0650406504065041,0,0.0650406504065041,2.4696178082689,"208 256 512 480 496 255 511 479 495 253 509 510"
"518",NA,0,0,NA,NA,0,NA,0,NA,8,112,0,115,0.0666666666666667,0,0.0666666666666667,2.45743198688561,"208 256 512 480 496 255 511 479 495 475 507 508"
"519",NA,0,0,NA,NA,NA,0,0,NA,8,115,0,106,0.0650406504065041,0,0.0650406504065041,2.31191168839385,"208 256 512 480 496 255 511 479 495 503 472 504"
"520",0,NA,NA,NA,0,NA,NA,0,1,7,103,0,104,0.0636363636363636,0,0.0636363636363636,2.23126566180418,"279 311 439 375 503 447 511 479 379 507 499 475"
"521",0,NA,NA,NA,0,NA,0,NA,1,7,90,0,90,0.0721649484536082,0,0.0721649484536082,2.21206627792872,"279 311 439 375 503 447 511 479 381 509"
"522",NA,0,NA,NA,0,NA,0,0,NA,11,158,0,147,0.0650887573964497,0,0.0650887573964497,2.8408647059672,"183 184 191 447 439 448 255 511 256 512 503 504 472 479 416 480"
"523",NA,0,NA,0,NA,NA,0,0,NA,11,164,0,165,0.0628571428571429,0,0.0628571428571429,2.9672222217924,"183 184 191 447 439 448 255 511 256 512 503 504 431 495 432 496"
"524",NA,0,NA,0,0,NA,NA,0,NA,11,147,0,146,0.069620253164557,0,0.069620253164557,2.94012689069984,"183 184 191 447 439 448 255 511 256 512 503 504 499 507 508"
"525",0,NA,NA,NA,0,NA,NA,0,0,7,89,0,104,0.0729166666666667,0,0.0729166666666667,2.41821372017906,"288 320 448 416 384 512 480 472 504 508"
"526",NA,NA,0,NA,0,0,NA,0,NA,10,132,1,153,0.0704225352112676,0.00649350649350649,0.0639290287177611,2.59736248400603,"475 507 508 479 511 480 512 255 256 379 384 95 223 224 92 128"
"527",NA,0,NA,NA,0,0,0,NA,NA,12,140,0,162,0.0789473684210526,0,0.0789473684210526,3.35209239537552,"158 416 480 448 512 446 510 256 159 160 191 447 253 509 255 511 479"
"528",NA,0,NA,NA,NA,0,NA,0,1,9,89,1,116,0.0918367346938776,0.00854700854700855,0.083289726146869,2.56316189223061,"175 191 447 431 255 511 495 399 479 475 507"
"529",NA,0,NA,NA,NA,0,NA,0,1,9,84,1,107,0.0967741935483871,0.00925925925925926,0.0875149342891278,2.51991916756181,"175 191 447 431 255 511 495 399 479 507"
"530",NA,0,NA,NA,0,NA,NA,0,0,7,83,0,85,0.0777777777777778,0,0.0777777777777778,2.23831235785557,"184 256 512 448 504 416 480 472 508"
"531",1,NA,NA,NA,1,NA,1,1,NA,88,0,89,8,1,0.917525773195876,0.0824742268041238,2.39234327175003,"10 42 1 2 9 33 65 66 98 129"
"532",NA,0,0,NA,0,NA,0,NA,NA,19,122,1,125,0.134751773049645,0.00793650793650794,0.126815265113137,3.69684079686442,"213 253 509 255 511 479 503 245 246 510 256 512 504 480 472"
"533",NA,NA,0,0,NA,NA,0,0,NA,10,134,0,137,0.0694444444444444,0,0.0694444444444444,2.81874324181632,"119 120 375 503 511 255 128 384 256 512 504 368 496 495"
"534",NA,NA,0,0,0,NA,NA,0,NA,10,133,0,142,0.0699300699300699,0,0.0699300699300699,2.8860563139119,"119 120 375 503 511 255 128 384 256 512 504 379 507 499 508"
"535",NA,NA,NA,1,1,NA,1,1,NA,117,0,109,8,1,0.931623931623932,0.0683760683760684,2.51829588398425,"321 329 1 2 9 65 258 66 322 129 386 385 449"
"536",0,NA,0,NA,NA,0,0,NA,NA,7,113,0,148,0.0583333333333333,0,0.0583333333333333,2.59228758634141,"336 368 496 384 512 510 480 350 479 511 495 509 381"
"537",0,NA,0,NA,NA,0,NA,NA,0,7,81,0,110,0.0795454545454545,0,0.0795454545454545,2.62453115804542,"336 368 496 384 512 510 480 350 508"
"538",0,NA,0,NA,0,NA,0,NA,NA,6,113,0,155,0.0504201680672269,0,0.0504201680672269,2.41027233922048,"384 512 504 510 472 480 344 350 479 511 503 509 375 381"
"539",0,NA,0,NA,0,NA,NA,NA,0,6,71,0,108,0.0779220779220779,0,0.0779220779220779,2.52819487412058,"384 512 504 510 472 480 344 350 508"
"540",NA,NA,NA,0,0,0,NA,NA,0,13,137,1,165,0.0866666666666667,0.00602409638554217,0.0806425702811245,3.20514813779181,"60 316 124 380 188 252 128 384 256 512 320 448 508 318 446 510"
"541",NA,NA,NA,0,0,NA,NA,0,0,13,123,1,144,0.0955882352941176,0.00689655172413793,0.0886916835699797,3.14051680281155,"60 316 124 380 188 252 128 384 256 512 320 448 508 504"
"542",NA,NA,NA,0,0,0,NA,NA,0,13,122,1,148,0.0962962962962963,0.00671140939597315,0.0895848869003231,3.20819929975212,"60 316 124 380 188 252 128 384 256 512 320 448 508 510"
"543",0,NA,0,NA,NA,0,NA,0,NA,14,130,5,149,0.0972222222222222,0.0324675324675325,0.0647546897546898,2.04911423514604,"336 332 460 368 496 384 512 508 480 379 507 475 479 511 495"
"544",0,NA,0,NA,0,0,NA,NA,NA,10,122,0,166,0.0757575757575758,0,0.0757575757575758,3.28348731533897,"477 478 349 350 479 511 480 512 384 381 509 510 379 507 475 508"
"545",NA,NA,NA,0,0,NA,0,NA,0,7,87,0,113,0.074468085106383,0,0.074468085106383,2.56501972302216,"184 256 512 448 504 128 384 320 318 446 510"
"546",NA,NA,NA,0,0,NA,0,NA,0,7,72,0,96,0.0886075949367089,0,0.0886075949367089,2.58911127996164,"184 256 512 448 504 128 384 320 510"
"547",NA,0,NA,NA,NA,0,NA,0,0,8,86,0,88,0.0851063829787234,0,0.0851063829787234,2.43708843061137,"208 256 512 480 496 416 448 432 508"
"548",NA,0,NA,NA,0,0,NA,0,NA,15,136,1,153,0.0993377483443709,0.00649350649350649,0.0928442418508644,3.37933570507954,"156 220 416 480 448 512 256 508 159 160 191 447 511 479 475 507 255"
"549",0,0,NA,NA,0,NA,NA,0,NA,14,159,4,162,0.0809248554913295,0.0240963855421687,0.0568284699491608,2.09040222759773,"403 475 507 479 511 447 439 503 499 504 472 508 480 512 468 476 416 448"
"550",NA,0,0,NA,0,NA,NA,NA,0,10,87,2,98,0.103092783505155,0.02,0.0830927835051546,2.13991835022945,"218 222 254 256 512 480 508 510 472 504"
"551",NA,0,0,NA,0,NA,NA,NA,0,10,78,2,90,0.113636363636364,0.0217391304347826,0.091897233201581,2.17186830362458,"218 222 254 256 512 480 508 510 504"
"552",NA,0,0,NA,NA,0,NA,NA,0,10,82,2,92,0.108695652173913,0.0212765957446809,0.0874190564292322,2.12787892322863,"218 222 254 256 512 480 508 510 496"
"553",0,0,NA,NA,NA,NA,0,0,NA,14,169,4,175,0.0765027322404372,0.0223463687150838,0.0541563635253534,2.12815142826595,"391 407 415 431 447 439 432 448 416 503 504 472 511 479 480 512 495 496"
"554",NA,0,NA,0,NA,NA,0,NA,0,7,75,0,96,0.0853658536585366,0,0.0853658536585366,2.53389688718275,"184 256 512 448 504 432 496 446 510"
"555",NA,0,NA,0,NA,NA,NA,0,0,7,73,0,81,0.0875,0,0.0875,2.3356023269207,"184 256 512 448 504 432 496 508"
"556",NA,0,NA,0,NA,NA,0,NA,0,7,67,0,83,0.0945945945945946,0,0.0945945945945946,2.47934142513793,"184 256 512 448 504 432 496 510"
"557",NA,NA,0,0,NA,0,0,NA,NA,9,126,1,144,0.0666666666666667,0.00689655172413793,0.0597701149425287,2.37073751945867,"110 128 384 256 512 368 496 510 253 509 381 255 511 495"
"558",NA,NA,0,0,NA,0,NA,NA,0,9,81,1,96,0.1,0.0103092783505155,0.0896907216494845,2.39861927197549,"110 128 384 256 512 368 496 510 508"
"559",NA,NA,0,0,NA,NA,0,NA,0,9,76,1,94,0.105882352941176,0.0105263157894737,0.0953560371517028,2.46234804500437,"110 128 384 256 512 368 496 510 504"
"560",0,0,NA,NA,NA,NA,0,NA,0,13,89,4,116,0.127450980392157,0.0333333333333333,0.0941176470588235,2.37484416339369,"392 456 472 504 480 512 496 416 448 432 446 510"
